campus_id,timestamp,apparent_temperature,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction
1,2025-01-15 17:00:00,2.5,14.3,7.9,67.8,16.3,53.2
1,2025-01-15 18:00:00,4.3,7.2,0.3,65.6,1.5,266.0
1,2025-01-15 19:00:00,-2.7,7.3,3.3,79.8,12.4,290.6
1,2025-01-15 20:00:00,-2.3,5.2,1.6,82.2,8.4,105.7
1,2025-01-15 21:00:00,-0.4,5.6,0.8,75.9,6.1,23.1
1,2025-01-15 22:00:00,-1.7,6.2,3.7,87.6,9.5,202.4
1,2025-01-15 23:00:00,-6.1,3.6,0.0,82.2,11.2,225.4
1,2025-01-16 00:00:00,-6.0,5.7,2.3,82.9,14.6,316.7
1,2025-01-16 01:00:00,0.4,8.7,4.2,77.6,10.2,186.8
1,2025-01-16 02:00:00,8.0,12.1,4.8,63.7,4.4,197.0
1,2025-01-16 03:00:00,4.1,8.2,1.7,67.4,3.6,192.2
1,2025-01-16 04:00:00,3.9,12.7,3.2,52.5,10.5,285.8
1,2025-01-16 05:00:00,14.0,17.7,9.6,59.7,5.3,14.6
1,2025-01-16 06:00:00,17.4,20.2,8.9,43.7,3.1,325.0
1,2025-01-16 07:00:00,10.2,18.4,7.0,43.1,10.3,237.7
1,2025-01-16 08:00:00,9.9,24.0,13.4,47.1,21.0,136.6
1,2025-01-16 09:00:00,17.6,23.9,13.1,45.9,9.7,184.7
1,2025-01-16 10:00:00,17.5,22.9,9.6,33.5,6.4,347.0
1,2025-01-16 11:00:00,18.9,26.1,13.9,39.0,10.8,23.9
1,2025-01-16 12:00:00,17.8,24.2,14.3,50.4,10.6,59.7
1,2025-01-16 13:00:00,14.4,21.0,9.5,42.3,8.6,296.0
1,2025-01-16 14:00:00,17.0,19.9,8.7,44.0,3.3,220.2
1,2025-01-16 15:00:00,11.5,15.2,4.8,47.9,3.5,329.1
1,2025-01-16 16:00:00,9.1,14.4,7.3,64.7,6.9,288.3
1,2025-01-16 17:00:00,9.6,13.4,6.2,64.0,4.4,327.6
1,2025-01-16 18:00:00,-2.9,8.3,2.2,69.7,13.9,231.7
1,2025-01-16 19:00:00,7.3,9.6,4.6,75.0,1.8,222.7
1,2025-01-16 20:00:00,5.5,7.8,2.9,75.7,1.4,218.0
1,2025-01-16 21:00:00,-5.0,7.0,4.8,89.1,15.6,74.4
1,2025-01-16 22:00:00,-4.2,3.5,-1.6,74.7,8.1,109.1
1,2025-01-16 23:00:00,3.7,6.3,1.2,74.6,1.3,150.0
1,2025-01-17 00:00:00,-6.5,5.7,1.4,78.3,15.1,158.1
1,2025-01-17 01:00:00,0.8,6.1,1.7,77.8,5.3,98.3
1,2025-01-17 02:00:00,8.3,13.6,7.5,69.3,7.0,134.1
1,2025-01-17 03:00:00,2.7,13.7,7.7,70.0,15.1,270.3
1,2025-01-17 04:00:00,14.1,17.7,7.9,51.1,4.3,71.3
1,2025-01-17 05:00:00,19.0,21.6,13.0,57.0,4.9,193.9
1,2025-01-17 06:00:00,14.4,20.3,9.9,48.2,8.1,305.9
1,2025-01-17 07:00:00,14.8,19.4,8.4,44.9,5.6,194.5
1,2025-01-17 08:00:00,8.3,20.4,7.0,33.0,15.3,125.9
1,2025-01-17 09:00:00,21.9,24.0,12.7,43.6,3.4,259.1
1,2025-01-17 10:00:00,14.0,22.7,11.5,44.1,12.5,222.0
1,2025-01-17 11:00:00,12.0,23.7,12.5,43.8,17.1,357.2
1,2025-01-17 12:00:00,12.9,22.5,8.8,31.6,12.0,227.4
1,2025-01-17 13:00:00,7.0,17.0,6.1,45.4,12.7,252.5
1,2025-01-17 14:00:00,15.3,17.1,6.9,49.1,1.4,269.2
1,2025-01-17 15:00:00,1.4,16.1,5.6,47.4,19.3,190.4
1,2025-01-17 16:00:00,8.1,16.2,7.7,57.6,10.8,14.3
1,2025-01-17 17:00:00,4.0,11.9,3.7,58.9,9.5,93.9
1,2025-01-17 18:00:00,0.1,10.9,5.2,71.5,14.1,141.4
1,2025-01-17 19:00:00,-3.4,7.2,1.4,70.8,12.8,249.5
1,2025-01-17 20:00:00,0.7,6.5,0.7,71.1,5.8,198.9
1,2025-01-17 21:00:00,-7.2,5.9,2.2,81.4,16.5,166.0
1,2025-01-17 22:00:00,-5.5,5.1,1.2,80.7,12.7,30.7
1,2025-01-17 23:00:00,-5.7,4.7,1.1,82.0,12.5,322.1
1,2025-01-18 00:00:00,2.2,8.1,4.4,81.4,6.9,260.3
1,2025-01-18 01:00:00,0.3,8.9,4.6,78.6,10.8,210.1
1,2025-01-18 02:00:00,-1.3,8.9,2.2,66.6,12.5,131.9
1,2025-01-18 03:00:00,5.4,12.7,6.4,68.4,9.5,239.5
1,2025-01-18 04:00:00,4.7,14.7,6.4,58.3,13.1,131.1
1,2025-01-18 05:00:00,8.2,21.1,12.2,55.5,19.2,356.5
1,2025-01-18 06:00:00,15.6,18.3,7.6,46.7,2.8,325.0
1,2025-01-18 07:00:00,17.5,21.2,11.0,49.2,5.4,131.9
1,2025-01-18 08:00:00,11.9,20.1,8.5,41.9,10.6,6.8
1,2025-01-18 09:00:00,18.7,24.3,11.9,38.2,7.7,244.6
1,2025-01-18 10:00:00,20.8,25.6,13.7,40.3,7.4,273.3
1,2025-01-18 11:00:00,10.5,22.3,12.2,49.3,17.4,332.0
1,2025-01-18 12:00:00,15.1,24.0,11.2,36.0,12.1,202.8
1,2025-01-18 13:00:00,16.2,22.6,10.7,40.4,8.6,106.6
1,2025-01-18 14:00:00,19.5,20.7,11.6,54.4,2.3,257.2
1,2025-01-18 15:00:00,16.0,17.0,7.2,50.9,0.3,321.3
1,2025-01-18 16:00:00,10.9,16.4,8.5,60.3,7.5,135.2
1,2025-01-18 17:00:00,2.1,11.8,4.8,65.0,12.4,159.8
1,2025-01-18 18:00:00,-3.7,8.8,3.1,71.3,15.9,164.6
1,2025-01-18 19:00:00,-3.7,9.6,4.9,76.5,17.6,150.3
1,2025-01-18 20:00:00,-3.5,4.0,-1.0,75.2,7.9,44.5
1,2025-01-18 21:00:00,1.2,6.1,2.9,83.9,5.0,49.2
1,2025-01-18 22:00:00,-3.6,5.8,1.3,77.4,11.1,63.9
1,2025-01-18 23:00:00,-3.3,7.4,2.6,76.2,13.2,162.2
1,2025-01-19 00:00:00,3.2,5.7,2.3,83.0,1.4,83.2
1,2025-01-19 01:00:00,-1.0,6.7,2.3,78.2,8.9,325.2
1,2025-01-19 02:00:00,1.5,11.8,5.2,67.1,13.3,95.6
1,2025-01-19 03:00:00,2.0,12.3,4.9,63.1,13.3,306.3
1,2025-01-19 04:00:00,5.2,15.7,9.0,66.6,14.9,41.9
1,2025-01-19 05:00:00,14.1,17.3,8.2,54.7,4.0,247.8
1,2025-01-19 06:00:00,14.9,18.3,9.1,54.0,4.5,17.7
1,2025-01-19 07:00:00,22.0,25.3,14.6,46.6,6.1,68.6
1,2025-01-19 08:00:00,7.1,24.2,13.7,47.7,25.5,3.2
1,2025-01-19 09:00:00,18.1,26.2,14.9,43.3,12.8,286.3
1,2025-01-19 10:00:00,7.9,22.6,10.3,38.5,20.3,21.7
1,2025-01-19 11:00:00,14.5,25.1,11.8,33.5,14.4,98.4
1,2025-01-19 12:00:00,15.9,25.9,13.2,36.6,14.3,17.9
1,2025-01-19 13:00:00,9.8,19.4,7.6,41.1,12.3,300.0
1,2025-01-19 14:00:00,9.3,18.4,9.0,52.8,12.5,37.8
1,2025-01-19 15:00:00,2.4,17.2,5.8,42.8,19.4,123.9
1,2025-01-19 16:00:00,10.5,15.0,7.2,60.8,5.6,74.3
1,2025-01-19 17:00:00,5.3,12.1,3.7,58.0,7.8,162.7
1,2025-01-19 18:00:00,-3.9,8.6,3.7,75.4,16.1,163.3
1,2025-01-19 19:00:00,-7.4,6.8,1.6,74.0,18.0,224.1
1,2025-01-19 20:00:00,1.8,5.5,1.0,77.7,2.9,144.2
1,2025-01-19 21:00:00,-9.8,3.9,-0.3,78.9,16.9,196.8
1,2025-01-19 22:00:00,-0.0,4.9,1.6,83.4,4.7,245.4
1,2025-01-19 23:00:00,4.0,6.0,2.0,79.9,0.6,110.0
1,2025-01-20 00:00:00,4.5,7.7,3.8,80.5,2.8,126.0
1,2025-01-20 01:00:00,-1.8,5.1,-0.7,70.9,7.1,305.8
1,2025-01-20 02:00:00,1.9,11.3,4.6,66.4,11.9,168.6
1,2025-01-20 03:00:00,4.8,12.6,4.4,59.0,9.5,244.1
1,2025-01-20 04:00:00,5.2,15.7,6.0,51.6,13.6,183.5
1,2025-01-20 05:00:00,12.7,20.1,9.8,48.4,10.2,61.0
1,2025-01-20 06:00:00,17.1,21.3,11.8,52.6,6.6,329.0
1,2025-01-20 07:00:00,12.7,21.0,9.7,43.6,11.3,90.7
1,2025-01-20 08:00:00,21.3,25.2,14.3,45.4,6.7,103.4
1,2025-01-20 09:00:00,22.7,22.6,12.1,47.7,0.3,222.2
1,2025-01-20 10:00:00,9.9,23.1,11.9,44.0,19.0,269.9
1,2025-01-20 11:00:00,12.2,23.0,11.0,40.2,15.0,111.1
1,2025-01-20 12:00:00,9.5,22.2,9.6,37.2,17.1,340.3
1,2025-01-20 13:00:00,14.2,20.5,9.5,45.0,8.4,87.7
1,2025-01-20 14:00:00,12.9,18.2,9.0,54.0,7.1,226.4
1,2025-01-20 15:00:00,11.8,15.8,7.7,59.5,5.0,115.0
1,2025-01-20 16:00:00,8.9,16.5,8.1,57.9,10.2,156.4
1,2025-01-20 17:00:00,2.9,11.5,4.0,62.4,10.5,122.2
1,2025-01-20 18:00:00,-3.1,7.9,2.0,70.4,13.6,225.4
1,2025-01-20 19:00:00,3.3,7.7,3.1,76.9,4.4,302.8
1,2025-01-20 20:00:00,-0.5,5.4,1.6,80.9,6.2,308.0
1,2025-01-20 21:00:00,-4.8,7.2,1.9,73.5,14.9,194.9
1,2025-01-20 22:00:00,-6.1,4.8,1.5,83.3,13.2,98.3
1,2025-01-20 23:00:00,-1.1,5.5,0.1,73.1,6.8,209.6
1,2025-01-21 00:00:00,-4.5,7.0,3.0,80.0,14.5,0.6
1,2025-01-21 01:00:00,-10.3,7.1,2.4,76.6,22.8,276.2
1,2025-01-21 02:00:00,1.7,12.1,8.4,81.3,14.5,247.0
1,2025-01-21 03:00:00,7.1,11.5,5.9,72.0,5.1,265.3
1,2025-01-21 04:00:00,4.3,17.2,11.1,69.7,19.2,310.4
1,2025-01-21 05:00:00,5.5,14.1,5.5,57.2,10.9,293.9
1,2025-01-21 06:00:00,7.7,17.7,8.8,55.3,13.8,332.6
1,2025-01-21 07:00:00,17.0,21.1,11.7,52.8,6.4,329.1
1,2025-01-21 08:00:00,19.0,22.5,11.7,46.0,5.2,141.2
1,2025-01-21 09:00:00,20.6,26.1,14.5,42.2,8.8,152.0
1,2025-01-21 10:00:00,10.7,24.5,12.9,42.0,20.1,103.5
1,2025-01-21 11:00:00,21.9,26.6,16.3,48.6,8.9,290.8
1,2025-01-21 12:00:00,19.2,22.2,11.2,44.8,4.2,125.4
1,2025-01-21 13:00:00,1.8,17.6,6.4,43.8,21.0,281.8
1,2025-01-21 14:00:00,12.1,20.4,9.7,46.5,11.4,317.2
1,2025-01-21 15:00:00,16.1,21.4,12.5,55.7,8.5,316.1
1,2025-01-21 16:00:00,13.7,17.1,8.1,54.8,4.1,262.6
1,2025-01-21 17:00:00,6.5,15.7,9.0,66.7,13.0,331.9
1,2025-01-21 18:00:00,-0.6,9.9,3.5,68.1,13.2,191.1
1,2025-01-21 19:00:00,-5.1,3.0,-3.4,68.0,8.3,239.8
1,2025-01-21 20:00:00,-2.0,6.9,2.5,77.9,10.7,63.2
1,2025-01-21 21:00:00,-0.4,3.9,1.2,86.3,3.7,8.4
1,2025-01-21 22:00:00,-1.1,5.9,0.2,71.3,7.4,38.6
1,2025-01-21 23:00:00,0.6,6.1,1.4,76.7,5.5,199.4
1,2025-01-22 00:00:00,-6.8,6.0,-0.0,69.9,15.6,69.1
1,2025-01-22 01:00:00,-5.6,8.8,3.4,72.8,18.8,218.1
1,2025-01-22 02:00:00,-2.8,9.9,3.5,68.1,16.3,177.8
1,2025-01-22 03:00:00,8.2,14.6,6.4,59.2,8.0,171.9
1,2025-01-22 04:00:00,5.6,12.4,2.9,52.3,7.5,47.4
1,2025-01-22 05:00:00,5.8,13.5,6.3,64.0,9.9,176.3
1,2025-01-22 06:00:00,10.1,19.1,8.4,46.4,12.0,359.5
1,2025-01-22 07:00:00,18.6,22.8,10.6,39.2,5.4,105.3
1,2025-01-22 08:00:00,19.8,23.9,12.3,42.1,6.0,182.4
1,2025-01-22 09:00:00,10.5,23.9,11.0,35.4,18.4,36.5
1,2025-01-22 10:00:00,10.9,23.9,11.9,40.1,18.5,191.6
1,2025-01-22 11:00:00,24.0,27.1,14.4,36.7,4.9,328.4
1,2025-01-22 12:00:00,18.4,26.9,16.0,45.6,14.0,101.3
1,2025-01-22 13:00:00,18.7,19.9,7.7,39.2,0.3,251.9
1,2025-01-22 14:00:00,16.7,19.1,9.7,53.2,3.3,182.8
1,2025-01-22 15:00:00,11.5,19.2,11.4,60.8,11.6,212.2
1,2025-01-22 16:00:00,6.3,13.6,4.7,55.3,8.7,303.5
1,2025-01-22 17:00:00,12.6,14.0,8.9,74.3,1.9,3.4
1,2025-01-22 18:00:00,4.2,11.6,6.7,75.4,9.7,128.2
1,2025-01-22 19:00:00,6.2,12.4,6.4,70.0,7.9,276.6
1,2025-01-22 20:00:00,-9.0,8.5,3.6,75.5,23.3,111.1
1,2025-01-22 21:00:00,-1.1,6.3,1.9,77.8,8.3,303.6
1,2025-01-22 22:00:00,-5.1,3.2,-2.1,73.7,8.8,9.6
1,2025-01-22 23:00:00,-2.6,5.7,1.2,77.5,9.5,322.1
1,2025-01-23 00:00:00,1.4,6.0,2.0,79.9,4.4,26.7
1,2025-01-23 01:00:00,2.6,11.1,5.3,70.9,10.9,80.6
1,2025-01-23 02:00:00,-1.7,11.4,4.3,64.7,17.1,236.6
1,2025-01-23 03:00:00,5.9,13.0,6.5,67.6,9.2,125.0
1,2025-01-23 04:00:00,1.1,11.7,4.4,63.4,13.6,296.0
1,2025-01-23 05:00:00,9.1,15.8,6.9,55.4,8.6,250.7
1,2025-01-23 06:00:00,20.8,23.4,11.6,41.2,3.6,307.2
1,2025-01-23 07:00:00,8.3,19.5,7.4,39.7,14.5,15.0
1,2025-01-23 08:00:00,15.4,23.5,12.8,46.5,12.2,353.9
1,2025-01-23 09:00:00,22.2,26.1,14.3,41.1,6.4,109.3
1,2025-01-23 10:00:00,12.5,23.3,11.6,41.5,15.3,92.8
1,2025-01-23 11:00:00,16.2,24.5,12.6,40.3,11.9,129.3
1,2025-01-23 12:00:00,8.4,23.2,12.4,45.9,21.6,86.7
1,2025-01-23 13:00:00,12.8,19.1,6.2,35.3,6.9,19.8
1,2025-01-23 14:00:00,14.0,21.6,12.9,56.7,12.0,14.8
1,2025-01-23 15:00:00,5.8,17.9,8.7,53.8,16.8,238.8
1,2025-01-23 16:00:00,7.9,12.0,4.8,64.0,4.3,339.3
1,2025-01-23 17:00:00,-1.1,12.3,5.4,65.6,17.9,47.3
1,2025-01-23 18:00:00,3.0,9.2,4.5,76.3,7.3,85.2
1,2025-01-23 19:00:00,-2.2,6.9,1.3,72.0,10.7,47.8
1,2025-01-23 20:00:00,-9.2,3.5,-1.1,76.9,15.3,146.0
1,2025-01-23 21:00:00,-3.6,6.4,2.0,77.9,12.1,141.3
1,2025-01-23 22:00:00,-3.9,3.9,1.1,86.1,8.7,335.1
1,2025-01-23 23:00:00,-2.5,5.0,0.4,76.9,8.1,90.1
1,2025-01-24 00:00:00,-7.5,6.1,2.1,79.8,17.3,15.1
1,2025-01-24 01:00:00,-2.7,8.8,2.6,69.2,14.4,162.3
1,2025-01-24 02:00:00,2.1,10.7,4.2,67.4,10.6,302.5
1,2025-01-24 03:00:00,5.2,12.8,4.8,60.1,9.3,63.3
1,2025-01-24 04:00:00,2.3,12.6,5.2,62.8,13.3,152.8
1,2025-01-24 05:00:00,8.1,18.8,9.5,53.5,15.0,284.0
1,2025-01-24 06:00:00,15.4,23.1,12.1,45.0,11.2,345.0
1,2025-01-24 07:00:00,15.7,20.8,9.8,45.0,6.7,329.9
1,2025-01-24 08:00:00,14.0,22.5,11.4,44.7,12.1,131.5
1,2025-01-24 09:00:00,23.3,25.0,12.6,38.2,2.4,58.6
1,2025-01-24 10:00:00,25.2,27.8,15.1,36.3,4.4,176.1
1,2025-01-24 11:00:00,21.0,25.3,15.5,51.2,8.2,84.6
1,2025-01-24 12:00:00,18.0,22.8,11.1,41.4,6.6,252.6
1,2025-01-24 13:00:00,10.9,20.2,9.4,45.8,12.7,21.2
1,2025-01-24 14:00:00,19.1,22.6,13.0,51.9,6.0,163.0
1,2025-01-24 15:00:00,6.6,17.9,8.4,52.5,15.5,97.3
1,2025-01-24 16:00:00,3.3,12.1,4.4,61.5,11.0,101.2
1,2025-01-24 17:00:00,3.2,11.3,4.2,64.7,10.0,197.3
1,2025-01-24 18:00:00,2.7,12.2,5.9,68.6,12.5,31.6
1,2025-01-24 19:00:00,-0.8,6.9,2.1,75.9,8.9,93.7
1,2025-01-24 20:00:00,-2.4,5.5,1.4,79.7,8.9,337.5
1,2025-01-24 21:00:00,-6.1,4.1,0.1,79.9,11.9,25.6
1,2025-01-24 22:00:00,-3.5,8.1,4.7,83.1,15.1,160.0
1,2025-01-24 23:00:00,-2.2,6.6,2.7,80.6,10.5,195.0
1,2025-01-25 00:00:00,-1.4,8.6,4.0,77.2,12.6,161.8
1,2025-01-25 01:00:00,5.0,9.2,2.4,66.0,3.9,166.6
1,2025-01-25 02:00:00,-0.5,10.0,4.1,70.7,13.4,284.4
1,2025-01-25 03:00:00,3.1,13.1,5.7,62.8,13.0,76.9
1,2025-01-25 04:00:00,6.0,15.1,7.4,61.3,12.3,137.4
1,2025-01-25 05:00:00,14.5,20.9,12.3,57.1,10.1,255.3
1,2025-01-25 06:00:00,10.1,18.9,8.8,49.4,11.9,335.6
1,2025-01-25 07:00:00,15.5,22.3,14.0,58.3,11.4,189.0
1,2025-01-25 08:00:00,14.6,22.1,10.6,42.6,10.3,141.1
1,2025-01-25 09:00:00,16.3,24.8,11.5,33.5,11.3,270.9
1,2025-01-25 10:00:00,12.0,21.6,8.4,33.9,12.1,216.3
1,2025-01-25 11:00:00,17.5,25.7,13.4,38.4,12.0,235.3
1,2025-01-25 12:00:00,17.4,22.9,11.6,43.5,7.8,293.3
1,2025-01-25 13:00:00,11.6,21.4,9.9,42.5,13.4,195.9
1,2025-01-25 14:00:00,17.9,21.3,11.9,53.0,5.5,328.5
1,2025-01-25 15:00:00,8.1,16.6,7.2,53.2,11.1,308.3
1,2025-01-25 16:00:00,3.0,13.5,4.2,53.3,13.2,180.0
1,2025-01-25 17:00:00,9.9,13.9,6.4,62.3,4.7,118.8
1,2025-01-25 18:00:00,1.6,10.8,5.7,74.7,12.0,333.6
1,2025-01-25 19:00:00,-2.0,10.4,6.8,81.9,16.8,11.8
1,2025-01-25 20:00:00,2.3,9.1,2.2,65.6,7.6,218.9
1,2025-01-25 21:00:00,-3.0,5.3,0.0,73.7,9.2,128.2
1,2025-01-25 22:00:00,2.7,6.5,2.1,78.1,3.3,344.2
1,2025-01-25 23:00:00,-7.1,6.1,1.2,75.3,16.5,249.6
1,2025-01-26 00:00:00,-3.4,5.2,1.2,79.9,9.9,307.9
1,2025-01-26 01:00:00,-5.3,9.2,2.6,67.1,18.7,80.0
1,2025-01-26 02:00:00,3.3,10.1,5.0,74.5,8.4,306.6
1,2025-01-26 03:00:00,4.8,8.8,0.6,59.0,3.2,95.9
1,2025-01-26 04:00:00,4.1,12.8,4.4,57.9,10.8,186.2
1,2025-01-26 05:00:00,12.3,18.3,8.6,51.4,8.0,99.3
1,2025-01-26 06:00:00,15.9,23.0,13.3,51.5,11.2,69.9
1,2025-01-26 07:00:00,15.7,24.4,13.2,44.1,13.1,317.0
1,2025-01-26 08:00:00,23.0,23.2,12.6,47.0,0.9,187.0
1,2025-01-26 09:00:00,16.4,22.6,10.1,37.5,8.0,94.9
1,2025-01-26 10:00:00,14.2,24.5,11.8,36.5,14.3,179.4
1,2025-01-26 11:00:00,17.1,25.3,13.2,39.3,11.9,219.6
1,2025-01-26 12:00:00,15.3,24.4,12.2,38.8,12.8,175.9
1,2025-01-26 13:00:00,17.3,21.4,10.1,43.3,5.4,239.1
1,2025-01-26 14:00:00,6.4,18.9,7.9,44.8,16.7,340.5
1,2025-01-26 15:00:00,2.2,14.3,7.3,65.0,16.5,324.8
1,2025-01-26 16:00:00,12.1,15.6,8.3,63.4,4.6,173.7
1,2025-01-26 17:00:00,5.5,12.8,5.6,64.0,9.2,124.6
1,2025-01-26 18:00:00,9.4,11.8,6.9,75.5,2.7,255.7
1,2025-01-26 19:00:00,-1.8,4.8,0.9,80.4,6.9,242.3
1,2025-01-26 20:00:00,-2.1,5.9,2.6,83.5,9.3,253.3
1,2025-01-26 21:00:00,-7.1,4.0,1.2,85.9,13.4,164.1
1,2025-01-26 22:00:00,-2.7,5.0,1.6,82.9,8.7,315.3
1,2025-01-26 23:00:00,5.1,8.7,3.8,75.6,3.5,224.8
1,2025-01-27 00:00:00,-5.6,7.2,3.0,79.1,16.4,240.9
1,2025-01-27 01:00:00,0.4,9.1,5.5,82.2,11.2,116.9
1,2025-01-27 02:00:00,-3.6,9.6,3.4,69.1,17.0,160.3
1,2025-01-27 03:00:00,2.4,14.6,7.3,63.3,16.7,264.4
1,2025-01-27 04:00:00,9.0,16.2,8.1,59.7,9.8,122.7
1,2025-01-27 05:00:00,5.4,14.5,5.9,57.2,11.8,145.2
1,2025-01-27 06:00:00,15.0,20.5,10.4,49.6,7.7,203.3
1,2025-01-27 07:00:00,21.9,23.9,13.8,49.4,4.0,238.3
1,2025-01-27 08:00:00,10.0,22.0,9.5,37.6,16.1,270.7
1,2025-01-27 09:00:00,20.9,24.3,14.0,48.3,6.0,300.7
1,2025-01-27 10:00:00,15.7,23.5,12.9,46.8,11.8,336.9
1,2025-01-27 11:00:00,24.5,27.8,16.8,44.8,6.8,235.6
1,2025-01-27 12:00:00,19.9,21.2,10.0,44.2,1.4,307.2
1,2025-01-27 13:00:00,20.8,25.7,14.2,42.7,7.9,74.6
1,2025-01-27 14:00:00,5.0,18.3,10.4,60.7,19.3,302.4
1,2025-01-27 15:00:00,20.3,22.7,14.6,59.6,5.4,105.6
1,2025-01-27 16:00:00,8.8,14.2,6.6,61.9,6.7,179.5
1,2025-01-27 17:00:00,8.3,15.7,8.1,61.9,10.1,195.6
1,2025-01-27 18:00:00,3.3,10.7,6.4,78.5,9.6,186.3
1,2025-01-27 19:00:00,-0.0,5.4,1.8,81.8,5.5,65.5
1,2025-01-27 20:00:00,4.4,9.5,5.8,81.6,6.2,133.0
1,2025-01-27 21:00:00,-1.9,4.7,0.2,77.6,6.9,174.6
1,2025-01-27 22:00:00,0.1,6.6,3.1,82.4,7.3,172.4
1,2025-01-27 23:00:00,-5.6,6.3,2.9,83.0,15.0,208.2
1,2025-01-28 00:00:00,-6.2,2.8,-2.4,74.1,9.7,116.5
1,2025-01-28 01:00:00,4.1,7.9,2.4,72.5,3.4,181.4
1,2025-01-28 02:00:00,4.3,9.5,4.2,73.6,5.8,49.7
1,2025-01-28 03:00:00,6.5,13.1,5.8,63.7,8.3,54.0
1,2025-01-28 04:00:00,8.1,14.6,6.4,58.8,8.1,80.6
1,2025-01-28 05:00:00,6.6,15.7,6.4,53.4,11.8,247.7
1,2025-01-28 06:00:00,9.4,19.2,7.7,42.5,12.7,316.4
1,2025-01-28 07:00:00,12.3,23.8,11.3,37.6,15.9,84.8
1,2025-01-28 08:00:00,10.8,23.0,12.1,45.6,17.8,6.4
1,2025-01-28 09:00:00,24.9,26.8,15.9,45.6,4.5,241.8
1,2025-01-28 10:00:00,20.7,25.4,14.1,43.5,7.6,94.1
1,2025-01-28 11:00:00,12.9,27.5,15.5,40.1,22.1,102.4
1,2025-01-28 12:00:00,11.1,23.1,11.7,42.9,17.2,336.7
1,2025-01-28 13:00:00,17.6,19.6,8.2,43.1,1.7,326.0
1,2025-01-28 14:00:00,16.8,22.8,14.6,58.9,10.6,213.3
1,2025-01-28 15:00:00,15.4,18.5,9.6,55.6,4.3,68.2
1,2025-01-28 16:00:00,6.0,17.7,11.3,67.8,17.5,353.6
1,2025-01-28 17:00:00,0.3,10.1,2.3,61.1,11.8,353.9
1,2025-01-28 18:00:00,0.7,7.3,-0.2,62.7,6.8,355.6
1,2025-01-28 19:00:00,4.0,8.1,1.8,68.6,3.7,35.6
1,2025-01-28 20:00:00,5.4,8.9,4.5,77.9,3.5,114.0
1,2025-01-28 21:00:00,-4.0,3.1,-0.7,80.8,7.4,52.8
1,2025-01-28 22:00:00,-9.1,6.0,1.7,78.5,19.3,297.1
1,2025-01-28 23:00:00,2.8,6.3,2.5,81.1,2.9,202.6
1,2025-01-29 00:00:00,5.9,11.0,6.7,78.5,6.4,130.6
1,2025-01-29 01:00:00,2.7,7.8,2.0,71.0,5.1,234.8
1,2025-01-29 02:00:00,3.8,10.8,5.8,75.0,8.9,268.8
1,2025-01-29 03:00:00,6.1,12.9,5.8,64.3,8.5,356.7
1,2025-01-29 04:00:00,6.4,15.3,8.2,64.6,12.3,23.8
1,2025-01-29 05:00:00,8.9,16.7,8.7,59.9,10.8,241.9
1,2025-01-29 06:00:00,10.3,22.0,12.8,53.9,17.7,56.4
1,2025-01-29 07:00:00,8.9,18.6,6.9,41.3,12.3,199.3
1,2025-01-29 08:00:00,14.5,21.7,8.2,32.3,8.5,27.0
1,2025-01-29 09:00:00,15.9,24.6,12.8,40.8,12.7,340.0
1,2025-01-29 10:00:00,18.9,25.0,12.2,36.0,8.3,71.1
1,2025-01-29 11:00:00,23.0,26.0,14.3,41.3,5.1,72.5
1,2025-01-29 12:00:00,22.8,25.0,14.6,48.0,4.6,278.7
1,2025-01-29 13:00:00,18.1,24.2,14.9,53.7,10.6,69.9
1,2025-01-29 14:00:00,14.1,22.3,12.6,51.7,12.6,275.3
1,2025-01-29 15:00:00,12.2,19.9,8.5,43.1,10.0,142.2
1,2025-01-29 16:00:00,1.3,11.9,2.9,54.9,13.0,262.8
1,2025-01-29 17:00:00,6.0,16.3,10.6,71.7,15.2,46.4
1,2025-01-29 18:00:00,6.4,10.6,3.6,64.8,4.2,289.8
1,2025-01-29 19:00:00,-2.5,6.2,-0.5,66.3,9.7,231.3
1,2025-01-29 20:00:00,0.7,4.8,-0.4,74.1,3.2,188.5
1,2025-01-29 21:00:00,-4.1,5.5,1.7,80.9,11.4,154.1
1,2025-01-29 22:00:00,3.7,9.2,5.7,82.5,6.7,172.5
1,2025-01-29 23:00:00,-6.3,4.1,-0.1,79.0,12.2,324.3
1,2025-01-30 00:00:00,4.8,6.4,1.9,77.3,0.1,100.3
1,2025-01-30 01:00:00,-2.7,7.3,1.7,72.0,12.0,173.7
1,2025-01-30 02:00:00,-0.5,9.3,5.1,78.8,12.6,302.2
1,2025-01-30 03:00:00,5.9,10.0,3.4,66.8,4.0,220.3
1,2025-01-30 04:00:00,7.7,13.2,4.5,56.5,6.2,236.6
1,2025-01-30 05:00:00,18.6,21.0,11.7,53.6,4.0,280.9
1,2025-01-30 06:00:00,19.9,21.8,12.3,52.5,3.5,5.1
1,2025-01-30 07:00:00,13.0,23.0,12.2,45.9,14.7,165.6
1,2025-01-30 08:00:00,19.4,23.2,13.1,49.6,6.4,30.0
1,2025-01-30 09:00:00,13.5,24.5,13.1,43.2,16.3,72.4
1,2025-01-30 10:00:00,16.7,26.3,15.0,43.5,15.0,236.6
1,2025-01-30 11:00:00,15.0,26.3,15.5,46.1,17.9,123.5
